prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.04444,0.1520021,0.038611613,0.051562577,0.7133837,4,4
0.13536261,0.50921816,0.08374794,0.07478313,0.19688821,1,1
0.1265667,0.55939764,0.08494226,0.06602003,0.16307342,1,1
0.04222409,0.036172383,0.07014873,0.05179366,0.79966116,4,4
0.12580061,0.5622959,0.084804505,0.06630211,0.16079687,1,1
0.09946315,0.3583638,0.053251736,0.05316768,0.4357537,1,4
0.15669172,0.55047023,0.0762445,0.06652458,0.15006903,1,1
0.19469714,0.18031076,0.0627966,0.06269748,0.49949798,0,4
0.09103293,0.29840308,0.054983508,0.050693724,0.50488675,1,4
0.19861153,0.3259727,0.12328557,0.07938225,0.27274793,0,1
0.25511706,0.35628545,0.086231396,0.07984894,0.22251713,4,1
0.15344329,0.3343602,0.2757107,0.0699278,0.166558,1,1
0.15222219,0.4653098,0.093192436,0.08166572,0.20760989,4,1
0.060947116,0.81830084,0.0263269,0.0100344485,0.0843907,1,1
0.009808651,0.12406117,0.0037017018,0.0020089466,0.8604196,4,4
0.009869836,0.13044275,0.03970668,0.003856817,0.8161239,4,4
0.03947936,0.31366932,0.08374934,0.009274302,0.5538277,4,4
0.32255086,0.60253227,0.007710636,0.016822178,0.050384067,1,1
0.0014727197,0.0028547049,0.0006993984,0.00040604363,0.99456716,4,4
0.1935004,0.06856138,0.0040554143,0.005237946,0.72864485,4,4
0.44431728,0.38487732,0.007269706,0.020800179,0.14273551,1,0
0.0034193378,0.004154327,0.012159478,0.0014846751,0.97878224,4,4
0.031372897,0.07574644,0.0020330732,0.011348762,0.87949884,4,4
0.38286635,0.35163048,0.010227609,0.01825867,0.2370169,0,0
0.004726978,0.010357737,0.00035592058,0.00054112694,0.98401827,4,4
0.0038772358,0.0036935236,0.0023673202,0.0023219397,0.98774,4,4
